Index, Target, Period, P Error, Width1, D1 Error, Width2, D2 Error, Depth1, A1 Error, Depth2, A2 Error
2614,TIC 22079739,0.6859832519531252,0.010000000000000009,0.09391649540821925,0.006229441109494434,0.0018761506155557518,0.01191644598240705,0.06521681493286399,0.0014765692093737506,-0.045148389813801024,0.01623575438076803
2615,TIC 281731203,9.912400634765625,0.009999999999999787,0.026031420033166067,0.15408163778905426,0.026031420033166067,0.015421263694156407,-0.00017651179219947216,9.528300167363389e-05,0.00024995316063697965,9.211720513146256e-05
2616,TIC 30562668,11.5627412109375,0.009999999999999787,0.031086791683007098,0.0007998136947845887,0.016353232537364912,0.0007916912400241198,0.0410337510600909,0.00048372811897649456,0.009174551294421452,0.00039031643796508746
2617,TIC 267542728,3.820040478515625,0.009999999999999787,0.3135410153978218,0.09797296335336535,0.49999999964811226,3.768474934938123e-43,0.00024139544645519236,3.6095441546654436e-05,6.820208467019148e-05,2.7611266503045954e-05
2618,TIC 328860378,2.167894140625,0.009999999999999787,0.0919062248899782,0.00011326088967379534,0.09128045660545954,0.00031170270602912125,0.23967648362007724,0.00016912855751808635,0.10971416530567267,0.0001619701561503319
2619,TIC 22017780,0.38405625000000004,0.010000000000000009,0.3020434697438119,0.0034220313256302522,0.2950453063630968,0.00350682959445397,0.2324007075473754,0.0012812365858616297,0.22322579112721636,0.0012694553021946793
2620,TIC 22818693,5.629931274414063,0.009999999999999787,0.01677920066749082,5.551623665334981e-05,0.017038045871956654,6.80004806346943e-05,0.435417292275176,0.0006621936038591111,0.43779589867751273,0.0008004331235498501
2621,TIC 165982704,0.298,0.010000000000000009,0.3226898558101941,0.006039977707912894,0.2918247381470934,0.13153493721189144,0.035768785990792695,0.0003861547375202442,0.02311604905077702,0.0005522457267173067
2622,TIC 380618882,2.158314770507812,0.009999999999999787,0.12614769147462263,0.004140480795672747,0.18022186923816236,0.01619070806799641,0.15320771609004188,0.0024751914973628526,-0.014162289955927339,0.0014180018871927428
2623,TIC 459190726,8.216899694824217,0.009999999999999787,0.033206439770477936,5.255253090288887e-05,0.033002784461332035,5.3006640230577985e-05,0.23950031031029617,0.00018788341780369967,0.23789858330768143,0.0001900537048855474
2624,TIC 255921197,1.77808681640625,0.010000000000000009,0.07950452233383509,0.0004902711961173158,0.08055302148282228,0.0005187554376797437,0.03616406020290442,0.00011772722558368019,0.03630522586372504,0.00012208015918463498
2625,TIC 161687316,0.8176804687500001,0.010000000000000009,0.27201164681631745,0.0019954505677229942,0.24285439552933852,0.004995798138138774,0.03140102478682641,9.273112292354441e-05,0.007703962465019931,8.705508865934897e-05
2626,TIC 97472236,1.2763775390624998,0.010000000000000009,0.2630876721320988,0.002397074881292327,0.26276289598236346,0.004339851823886197,0.03119775578040662,0.0001704710948814143,0.03344124755262527,0.00020644885146758776
2627,TIC 67474119,0.4570892578125,0.010000000000000009,0.30987540419421844,0.004227889816602355,0.2847709348803924,0.005942161109201973,0.10768496312914223,0.0005070583353289061,0.04279934038024861,0.0004989776825531652
2628,TIC 386956587,0.43908574218749996,0.010000000000000009,0.3237713172925234,0.00403012630525332,0.27295175250531034,0.006343554522808081,0.02032012746306771,0.00014514930380525224,0.011197746152907698,0.0001560817878380217
2629,TIC 376524552,9.283,0.009999999999999787,0.008500536990733899,0.0001847967200151469,0.02024399729074539,0.0002636473734513498,0.018678346548013196,0.0003075366192393694,0.0018594097619172186,0.0004795240716857792
2631,TIC 77139245,1.7376785156249999,0.010000000000000009,0.10196795838607747,0.0004961310721812125,0.10240958222096731,0.001539578873858512,0.19878545564067907,0.0005022412471502301,0.10034251815984087,0.0005406018692035205
2632,TIC 14826027,0.9119109375000001,0.010000000000000009,0.37159046557438546,0.0043322577001173425,0.2609261462452811,0.01096003627175374,0.046507213096745846,0.0002654702063514224,0.019651206945834932,0.0003767884001006695
2633,TIC 141148944,1.73049287109375,0.010000000000000009,0.11820492274406245,0.0017325466222292488,0.10088787349675522,0.0024446589167439123,0.009938438707977204,7.382886841116069e-05,0.00908472977127389,8.152317680688722e-05
2634,TIC 156376126,0.35194843750000004,0.010000000000000009,0.2266924602715437,0.0012447104260646228,0.3353005323712521,0.004678524826549454,0.28446687400430537,0.0008562631938859775,0.11012761266886467,0.0007967077586119705
2635,TIC 95927692,0.661,0.010000000000000009,0.10648830451827015,0.0004126742715951133,0.10947021628587938,0.00063585920998275,0.27681583133588167,0.0005394894560967416,0.1844952935601414,0.0005392545244283075
2636,TIC 61285257,16.531664941406255,0.010000000000001563,0.05641000536428904,0.0007841183350323235,0.4298248125556744,0.04815094749189606,-0.36393313618172485,0.007213158289464691,-0.18755942111168097,0.007448238837634506
2637,TIC 9461737,0.6369766723632813,0.001313131313131266,0.1360735193013921,0.0012795305795280049,0.12753903252274829,0.002521760568426902,0.16457675891557166,0.0011947503893947303,0.07507671422813107,0.0012231938017403122
2638,TIC 18028547,7.399000000000001,0.009999999999999787,0.021562492612551578,3.497332641882364e-05,0.3639959093129421,0.019049518492768713,0.0911797304351043,7.829474422969062e-05,0.001174746676375848,2.9355000113169978e-05
2639,TIC 115920747,9.039944824218749,0.009999999999999787,0.017163485934199346,0.00017886268991291896,0.002590053339466492,0.20744970622788345,0.030683859469057474,0.00034720498749992443,26586058.331568673,15637959.91225033
2640,TIC 138910382,2.3328860839843744,0.009999999999999787,0.025013337442156343,0.0005960204165020662,0.025922591256894712,0.0005972036222879955,0.11769663952814055,0.0014472919725293033,0.11842527933157318,0.0013594530351909448
2641,TIC 141148940,1.73049287109375,0.010000000000000009,0.11399176044454493,0.0006700555217565832,0.11370228159893456,0.0010163517598595594,0.09511863491698562,0.00029057074229006734,0.0943406102246181,0.00031357325347363
2642,TIC 63309085,0.346864453125,0.010000000000000009,0.33485034753191256,0.00433407910033492,0.268191734786254,0.005910770235380981,0.061672703523936556,0.0004728286693389295,0.03878237118587146,0.0005191592885474155
2643,TIC 328862783,4.198,0.009999999999999787,0.013240009090299753,0.0028487058400940676,0.02598807317837074,0.18223092453218498,-0.0002764045601403274,7.490215976936016e-05,-0.0024617727328580872,0.0009657562474550497
2644,TIC 380618779,1.8119999999999998,0.010000000000000009,0.05051754450975131,0.0002617215746534709,0.45321249887646664,0.003487767289601343,0.03240072417918942,9.266723107430884e-05,0.008618914487726538,3.265526282786091e-05
2645,TIC 388843945,2.2091617919921873,0.009999999999999787,0.06208937989730841,9.629488490299009e-05,0.063215691510237,0.00031494850652965633,0.0431299213820941,3.536232235620913e-05,0.012574609602169265,3.3549434768306114e-05
2646,TIC 393894013,0.8160000000000001,0.010000000000000009,0.17862796896539343,0.0003388644901635732,0.20349816016484956,0.0006975050694175198,0.34348714617609755,0.0002977626694574661,0.19054180645362495,0.0003007170812801735
2647,TIC 202509016,6.681501867675781,0.009999999999999787,0.19300072064799262,0.027253922305023284,0.14481552195731096,0.13681425656598512,-0.006290241369602518,0.00018864092808574428,-0.00021843483218001456,0.000394105612372529
2648,TIC 207397638,4.0206073242187506,0.009999999999999787,0.16227412946893177,0.004142165681214933,0.3694475429295323,0.10453603489605476,0.017355721815833256,0.00019579244538397812,0.002541483544140523,0.0002674615076982659
2649,TIC 136995510,2.753067211914063,0.009999999999999787,0.05864499959369994,0.00021406467221158365,0.06122409973836796,0.0006604296371010762,0.09922051193934314,0.00019511197044348077,0.034892905794020046,0.00020228803669916805
2651,TIC 341525754,0.313122265625,0.00010101010101010166,0.21525411479132767,0.0058651944736093755,0.22889260802649825,0.007328134430478294,0.19083132535216996,0.0030777351051369506,0.15915294841069205,0.002846936470556064
2652,TIC 149470723,1.7351694335937498,0.010000000000000009,0.04983204222817807,0.0007362205659455391,0.4999999926242632,5.949093335297386e-43,0.00913321841804126,8.85963463911064e-05,0.0019056764097998826,3.819310291412187e-05
2653,TIC 139061135,1.168,0.010000000000000009,0.4658878032118793,0.006570098920841844,0.269675473082879,0.012912339695758815,0.06016488395444453,0.00020526059812991785,0.010601662896431899,0.0001786355283929688
2654,TIC 139452314,0.3469322265625,0.000303030303030305,0.3030541837765528,0.00269452138264335,0.2910035020827036,0.0027525366209732107,0.21266398983947093,0.0009701060416609234,0.19981541448670082,0.0009830598446596412
2655,TIC 135085261,8.972328564453125,0.009999999999999787,0.02604592599006263,0.00015451374303432746,0.026098534878646877,0.00013713388806198788,0.13012932522558862,0.0004412052217766968,0.13007281324402065,0.00042898957977819085
2656,TIC 9391285,2.752865576171875,0.009999999999999787,0.04686523749096323,0.00014209982470459926,0.061138461222147035,0.0008053609850183953,0.1649952095067351,0.00026250077353264314,0.04088075389846019,0.0002580374487160052
2657,TIC 393819751,2.064050390625,0.009999999999999787,0.3455997016715201,0.006717793454160362,0.23886034901743394,0.011813443233030421,0.004631232941371618,3.259449799196671e-05,0.0011248112041689403,3.484814190943214e-05
2658,TIC 230061567,0.28800000000000003,0.010000000000000009,0.3249311544407841,0.0043230042047121536,0.27040179315123947,0.0054890497585811165,0.0570863772099047,0.0004231758832372434,0.040566780475606676,0.00047610368319873545
2659,TIC 39174351,0.573887890625,0.010000000000000009,0.30513758192715096,0.005340832313917399,0.29454327947612186,0.010225170139191442,0.060126721477263056,0.00063646818587756,0.0440759272804825,0.0006576781600632092
2660,TIC 99254945,13.754,0.009999999999999787,0.009040209704635486,0.00033857955690320144,0.009110591316283778,0.0003221834420075943,0.10507606857531414,0.002094070753919046,0.10887377722903625,0.002045843803782947
2661,TIC 138756003,2.68186904296875,0.009999999999999787,0.2673194134079985,0.005984424139885527,0.29051014534580827,0.008140057571622988,0.0125813593819647,0.00020291881031684863,0.01471070623099513,0.00022482465501248058
2662,TIC 138819130,10.773131506347656,0.009999999999999787,0.027077466330649745,0.0004017602951922573,0.02542209461183527,0.10638704275490646,0.016258179825017424,0.0001699218299513821,97281.88985062452,10607.254482887982
2663,TIC 376689171,0.52105087890625,0.010000000000000009,0.11403366296789214,0.0010804896442441158,0.392539768880585,0.010201277307882003,0.07329270902827417,0.0003915090688988759,0.031331379305287996,0.0002938597591894736
2664,TIC 14948284,2.7035279296874997,0.009999999999999787,0.10099404905926371,0.001362425510127348,0.3690399657893994,0.06302606019338075,0.04430157985632507,0.0003609685748300197,0.009846513942866885,0.0006491349136431361
2665,TIC 157018051,10.955,0.009999999999999787,0.017680359898798,0.0004403275683265085,0.0011574008095985274,0.023325554795235046,0.04760167238146737,0.0006904012613801348,-0.0001739050564072928,0.003165081409254072
2666,TIC 376606423,1.7090834472656247,0.010000000000000009,0.046302247657521126,0.001246028117403973,0.047166817491772164,0.0013154722980389642,0.00930006984518197,0.00012892145643492224,0.009007564124156023,0.00012905860073087895
2667,TIC 347329162,9.235605395507811,0.009999999999999787,0.016655500183065913,0.0005039071711151172,0.015497598894233147,0.00024083929801047002,0.010789899110066125,0.0002744300627920515,0.010389627182212367,0.00018782325646945436
2668,TIC 180670276,5.861071545410157,0.009999999999999787,0.013412344870613381,0.0005147791000759462,0.02066959697957329,0.05067972753578521,0.22648190320546183,0.004564128473644663,-0.015931645743423525,0.004265836683009554
2669,TIC 367683204,0.22090288085937498,0.0011111111111111183,0.3191871355793201,0.0037470670819043732,0.3014378822196445,0.004390791443063417,0.3294940342106351,0.0022987379569790523,0.26887494971642456,0.0023805018391558287
2670,TIC 199549116,3.1711548339843745,0.009999999999999787,0.024243537325966815,0.0005166641507843881,0.02332112879737849,0.0005174489295578319,0.00295564186571379,3.666475954489358e-05,0.0028161781323389153,3.691253250725062e-05
2671,TIC 180570279,9.585643524169921,0.009999999999999787,0.05351710739378833,0.0003120563969028547,0.05283001523631145,0.0003177345550611203,0.5217304918339557,0.0015259065524542688,0.48662720168280654,0.0015091523475901402
2672,TIC 310170498,0.3228107421875,0.010000000000000009,0.3033889798489622,0.01279847295831929,0.276579569838682,0.010386175901551315,0.06497321948754337,0.0010453755878115758,0.046734563697309835,0.0010545918433106085
2674,TIC 258923466,7.3183916015625,0.009999999999999787,0.02222732937598647,0.0005135947928084471,0.023764852659779297,0.11206531632093197,0.09102923029709883,0.001159144087075206,-0.0004928935433982155,0.0015120519187092735
2675,TIC 20239565,17.59094631652832,0.010000000000001563,0.008026609762605968,0.00021535853689286382,0.006429967932036958,0.00023938277939395804,0.03314556130348967,0.0005198607159943942,0.02399928588472288,0.0005070602991312933
2676,TIC 67707406,3.305579296875,0.009999999999999787,0.05323965002182277,0.002737585056343913,0.03203867589773121,0.004717806840580176,0.5236926202608897,0.01337649289812997,0.19120974804602564,0.012091614801535757
2677,TIC 159983399,0.4197333984375,0.010000000000000009,0.32085403045297817,0.005461734861354166,0.29068053383498793,0.004200491900875036,0.2787242980175174,0.0017463777254314468,0.2333000088775509,0.0018354936531154113
2678,TIC 116503129,0.342200390625,0.010000000000000009,0.3075151418136107,0.004427677639555789,0.2941682300640148,0.006198322314837434,0.1490959192777626,0.001160261237098095,0.13936771684063193,0.0012011841749781328
2679,TIC 175402069,0.2020124061584473,0.00010101010101010166,0.3106558413814346,0.010236749169910441,0.33139482095436557,0.008428759746697673,0.7433462681682429,0.005809019615287288,0.777301826641446,0.005869166821279142
2680,TIC 71612483,2.8883525390625002,0.009999999999999787,0.02941865970426387,0.001559189027529337,0.04217121780663674,0.11172814038132399,0.014801372943993451,0.00045777642661741567,-0.0030738189603921563,0.0010852946154359556
2681,TIC 20212631,0.2970580078125,0.010000000000000009,0.28387439763942757,0.002969983823243234,0.2754953685921623,0.003371458842037628,0.178598411154797,0.0010716574684110553,0.16020115326773499,0.0010950629688660386
2682,TIC 357398957,0.47241484375,0.010000000000000009,0.3126628623749595,0.008114616859812632,0.307247711251606,0.007934861763111223,0.20096311007628648,0.003549096233604112,0.21179756655072268,0.0036503041198761577
2683,TIC 156067195,7.1000000000000005,0.009999999999999787,0.007497729690205448,0.00021868870043971565,0.0076325970950982475,0.00034841389811040896,0.05382935512621014,0.0008149631816569447,0.054369429008656496,0.0013242487728030205
2684,TIC 390651552,2.934928344726562,0.009999999999999787,0.015656973717422362,0.0006185885407180371,0.016068481281357627,0.0006448348833147751,0.0015545234417161191,5.615080629228147e-05,0.001596516698113095,5.3695467263354426e-05
2685,TIC 339540793,3.7747235107421875,0.009999999999999787,0.06383891765997785,7.713597116337708e-05,0.06442306552776485,7.777058241091017e-05,0.40289984904295684,0.00023422493911398325,0.3940611295512708,0.00023324315932208127
2686,TIC 274509791,1.1989414550781248,0.010000000000000009,0.20102216075584373,0.0004771690852746612,0.19823531041652342,0.0017710908947750907,0.423741285435902,0.0004357855013325456,0.11274278970508132,0.0004959719411452068
2687,TIC 67707714,0.317046435546875,0.010000000000000009,0.3036756112190815,0.003920690855330291,0.27696607477401347,0.0045265813116002335,0.350502425009191,0.0021751227612973136,0.27962220056831144,0.002293516216264534
2688,TIC 409343223,5.112746923828125,0.009999999999999787,0.042473914608441986,0.0004969561369612388,0.04055195884959677,0.0002886314080755558,0.21520526234644854,0.0008898077870414048,0.19526660246166525,0.0007259296079836211
2689,TIC 310170268,10.431700323486329,0.009999999999999787,0.014484709136696954,0.0005463497251641847,0.01956716730992504,0.008299557077609529,0.18512414270238628,0.0034269645988690674,-0.01659277495911468,0.004161042515287364
2691,TIC 232527356,0.367,0.010000000000000009,0.30910384288495574,0.004900191912889983,0.28901584127710345,0.005239641076748955,0.1584174650949834,0.0012252792918555032,0.13918865416851187,0.0012843126425824223
2692,TIC 149566964,4.81376494140625,0.009999999999999787,0.03565931562562591,0.00013165078844517032,0.4999988690344098,0.03335933915871036,0.03358221221527257,8.209929009933984e-05,0.0032893475364383926,6.526945403550632e-05
2693,TIC 357358259,6.239152319335938,0.009999999999999787,0.05635607735493896,0.0011934982947773582,0.05559466834470869,0.0012013248265504537,0.45939487789734396,0.004063378601449319,0.45402198001948785,0.004102322541956058
2694,TIC 359188252,8.760053466796876,0.009999999999999787,0.014881409281926494,0.0002344395490921358,0.27738994611399026,0.02598798047828083,0.05482499928362478,0.0004796106721475394,0.0017002998068598079,8.766100147899302e-05
2695,TIC 165987272,11.35679204711914,0.009999999999999787,0.03966899856679471,0.00024673002291374357,0.022902728932075893,0.0004205142221554562,0.008269082441842377,0.00013271853313365768,0.003825733120497908,7.765874620993738e-05
2696,TIC 388940613,0.45291152343749996,0.010000000000000009,0.3265789285487353,0.005433112493909723,0.26999983949599027,0.007187474504281239,0.018838036442290436,0.00018051647309985872,0.012931675902344186,0.00020126383156888225
2697,TIC 28188795,2.5398139648437503,0.009999999999999787,0.023558974102471923,0.0009442249627529451,0.0254766298210473,0.0010940014226311439,0.045825935752953746,0.0010185760788517953,0.043514905700505875,0.000983098478138707
2698,TIC 156563222,0.27105292968750005,0.010000000000000009,0.301863379794557,0.0031337715004347492,0.2907043808189085,0.0034767979763486246,0.03546560415545415,0.00019661350477458107,0.02923838107598206,0.00019360270749919329
2699,TIC 416024040,0.65506396484375,0.0015151515151514694,0.2447090059304215,0.0008538439404722592,0.2484265418133846,0.002106820990841556,0.3526303938196032,0.0005774071970287841,0.14412858469383344,0.0006101632218656643
2700,TIC 445074203,11.166,0.009999999999999787,0.012473918450559097,0.0006095248727386829,0.006833742377327992,0.0006138936392561249,0.056899226617521906,0.0014115519127428317,0.0025261723622829963,0.0010398493390326074
2701,TIC 292115251,3.4936587890624997,0.009999999999999787,0.046776805996723125,0.0006252276715304645,0.050115965761363374,0.0007882759812102551,0.007594412071577604,5.3503824972503924e-05,0.006251535409276905,5.279570277120005e-05
2702,TIC 376923942,8.327,0.009999999999999787,0.018970183088075833,6.84173645673401e-05,0.014169624753980318,8.006489340572756e-43,0.12977739333683974,0.00026424185682021614,0.002069774433728808,0.00045669928100506153
2703,TIC 422251657,3.9300959472656247,0.009999999999999787,0.032700924519301844,0.0001617690134712469,0.4999997400701408,1.1454085693603901e-42,0.14860264502364876,0.0003831282946931969,0.014575914389363466,0.00010136947160851165
2704,TIC 365089053,0.7758484375000001,0.010000000000000009,0.2684429087929018,0.005258810739585713,0.437475186105097,5.012061592251286,0.16814639639862722,0.001835608267636091,0.03652729873549679,0.0016109439087607707
2705,TIC 155998626,0.6408748046875,0.010000000000000009,0.2964154991772424,0.00423712072067105,0.2881048808145362,0.0038812989323087793,0.13521158354070045,0.0007678250145820702,0.10719581564919428,0.0008028496216033229
2706,TIC 158016784,4.25632265625,0.009999999999999787,0.1501646868274361,0.002444180403818548,0.14861684510763606,0.0039837222068488136,0.2652122213848486,0.002446993922334621,0.16709700220374502,0.0025553323213344534
2707,TIC 393639812,1.738,0.010000000000000009,0.09452338946706795,0.0004494362455922556,0.2823452438077412,0.011738745032905432,0.017840832157216133,6.163830176073082e-05,0.003008434952065486,5.783521097845782e-05
2708,TIC 357345626,9.101944317626954,0.009999999999999787,0.03700967163396647,0.0012692660812209295,0.037433860409751954,0.0032039166383221705,0.15587548310043894,0.0029540358088160864,0.05987757895217881,0.0030048455509521644
2710,TIC 92132777,6.962764868164062,0.009999999999999787,0.027364011665813686,0.00018289645871976838,0.015628389366214503,0.5222796008628527,0.2102453107032369,0.00086346004279732,-2063565.8795260515,13329846.240133053
2711,TIC 417175621,16.479000000000003,0.010000000000001563,0.010851995868424103,0.0003853145869105541,0.011119946466919963,0.0010331731196252783,0.185852506292987,0.003402138456998525,0.07047857270572426,0.003532170779353112
2712,TIC 68032616,2.1600400390625,0.009999999999999787,0.35773996082826304,0.01665893880277013,0.49999999995597677,4.81950845623783e-42,-0.02499786797389845,0.0006061066363910267,-0.016776126087182385,0.00039199957374390696
2713,TIC 316317026,5.325455017089844,0.009999999999999787,0.022716571082083418,0.0002565539886549297,0.01628745372267783,0.08471889822158427,0.03899117047382625,0.00024486391241474104,0.0014349182001395862,0.001276553205140427
2715,TIC 309828087,6.286767333984375,0.009999999999999787,0.022031018686076348,0.001210172794643978,0.20040577179263327,0.021622950940006404,0.03611796175747718,0.0015110772947062542,-0.01119699055457965,0.0006885585042770056
2716,TIC 366786599,1.1328843749999997,0.010000000000000009,0.2961038167129868,0.007147782355956492,0.3252994710969867,0.01318531864378735,0.023880692822186654,0.00031293760687471335,0.024251899970457607,0.00037480008052119226
2717,TIC 95525589,0.2180212890625,0.010000000000000009,0.35784519814679927,0.004654591844704425,0.27694508800188034,0.0036875231022816847,0.22400471775087274,0.0012589062232488016,0.20266146799441162,0.0013584533223908735
2719,TIC 233722938,6.957084924316407,0.009999999999999787,0.02262736739573687,0.00065094385009493,0.014501658048729653,0.02186559022894785,0.09918006979628079,0.0015243905480213527,0.009540470121566171,0.0043444232499520825
2720,TIC 95525590,0.2180212890625,0.010000000000000009,0.29275423761368125,0.00465588255484643,0.2769543467305196,0.003693045202862177,0.3941843933748641,0.0021222810862522585,0.3197049026313878,0.002074507402337756
2721,TIC 198109209,0.9580000000000001,0.010000000000000009,0.300791024746465,0.0093099924402265,0.2957044535867468,0.009616156481076256,0.04560602611585349,0.0005575931180180889,0.032829419609726844,0.0006107224253045296
2722,TIC 20299889,18.88794235839844,0.010000000000001563,0.027362432690468105,0.0004834477418369414,0.14973465022397092,0.022682982630064796,0.40482866205868057,0.004643286663794139,-0.0502507789884903,0.0026384117753058133
2723,TIC 406798603,0.9068228515625001,0.010000000000000009,0.20024742150719216,0.0018276497386601122,0.17395580234137523,0.005161742805826411,0.25571282762059055,0.0009015479191637139,0.05620795940170309,0.0009246925475104026
2724,TIC 92132775,6.964,0.009999999999999787,0.03487847713948883,0.000281182257064956,0.020180150854643468,0.34076860592533975,0.251832523953639,0.0009986859230324105,0.006935642347446234,0.018860203650114305
2725,TIC 149583965,0.463,0.010000000000000009,0.3411359556800848,0.0043656800934186646,0.25821782513434177,0.007379931174640869,0.008815369602966487,6.44357016984536e-05,0.004348290033155748,7.351433298114984e-05
2726,TIC 390632932,0.37378085937500005,0.010000000000000009,0.3079928093897645,0.013095564938617967,0.2824098449028821,0.006374404588194513,0.06683475578775659,0.000918986253373762,0.05340630745828525,0.0007319176472236682
2727,TIC 9036901,3.4033323242187503,0.009999999999999787,0.337901768886132,0.004217180345210974,0.31301997848293744,0.00747596676680351,0.34837423948890456,0.0015469042963464584,0.08054497949606446,0.0008385206213248833
2728,TIC 116502572,4.898000000000001,0.009999999999999787,0.10488473284712463,0.006097567096567193,0.08337462366550863,0.0038087892519470317,0.3238150628539103,0.006551633328552925,0.2877312397610893,0.006740847592444121
2729,TIC 389510663,3.2079999999999997,0.009999999999999787,0.05018993233459636,8.060513026036917e-05,0.05026220395722349,0.00016505427358447643,0.40329836758512616,0.00029882076844153213,0.2542781605022663,0.0003932289940305885
2730,TIC 229750058,20.0,0.010000000000001563,0.005963314314953419,0.0002642881226831514,0.005764240869573766,0.0002573453278513575,0.009682357389016228,0.00033890284562634816,0.008944271104721986,0.0003516315578006544
2731,TIC 28290956,16.473000000000003,0.010000000000001563,0.009921468222361347,0.00010067169547179906,0.01004013845012474,0.0012869352641619845,0.06912056198500763,0.00039475019732317627,-0.0009214251609834014,0.0005480016464900267
2732,TIC 207504663,0.5880574218749999,0.010000000000000009,0.4999999925702946,2.202113138212405e-41,0.303090826357926,0.009454678882852776,0.09939594089619931,0.000942586730716331,0.05113012898323771,0.0006207011455204456
2733,TIC 165976940,11.881854956054688,0.009999999999999787,0.013252908168256571,0.00023750506391109,0.013138964045710053,0.00016497080830020516,0.1920449995264796,0.0020387538425673192,0.19245068056688402,0.001441876803847375
2734,TIC 27112021,0.40800000000000003,0.010000000000000009,0.28637229842230594,0.005374781914505765,0.3142016512983963,0.005457000999834693,0.024527075739461366,0.0002655800943162094,0.024962068808049877,0.000253376174490848
2735,TIC 365198355,0.5589454101562501,0.010000000000000009,0.2920574507278356,0.0034419513516750376,0.28132563936062893,0.003479483551077741,0.012440691892780261,7.998069832743787e-05,0.013611339510423771,8.076951220912727e-05
2736,TIC 365070861,0.377926171875,0.010000000000000009,0.3321148387839056,0.004951319263364748,0.2651345333838189,0.0071678737602402405,0.03886186113112985,0.00033643968413351244,0.023869811555338433,0.0003807345888643037
2737,TIC 422332463,0.424,0.010000000000000009,0.3489664402135858,0.010022956169100499,0.2605400075788896,0.00835701619591541,0.08520489578316286,0.0008707905294495021,0.050496620766001206,0.0009209026806173781
2738,TIC 422246362,5.654000000000001,0.009999999999999787,0.01832058914839653,0.0011622071354375299,0.12938268369765316,0.09327426455928747,0.029280478220326665,0.0014693779951534013,-0.0006685853510595046,0.0005021952260332976
2739,TIC 159871619,14.263213671875,0.009999999999999787,0.02541012639941259,0.0019740292178607576,0.013651134787950792,0.0010571610452091123,0.056294003727076616,0.0011405306516460117,0.23224875395659192,0.018069927244079107
2740,TIC 365069916,6.313768774414063,0.009999999999999787,0.05441640988757863,7.309081852495994e-05,0.05324516824013388,9.560580291040616e-05,0.2747585810476065,0.00021131405884533962,0.2556374580366496,0.00024812279257150607
2741,TIC 159202185,0.28394453125,0.010000000000000009,0.26550269788025294,0.006544611169823585,0.24565554794972588,0.006977020477751819,0.010860986268849253,0.00014616802952433614,0.008844761138905234,0.00014199711077283298
2742,TIC 357398958,0.47241484375,0.010000000000000009,0.30799555732316575,0.007971429254967296,0.30799415247243067,0.007944084377296956,0.22197639742263647,0.0038295655996004557,0.20661200820734055,0.0037069452295548115
2743,TIC 149622009,0.255,0.010000000000000009,0.3899372675072992,0.006589179650841659,0.2943263500152178,0.004970979329940599,0.037104911490741514,0.000293821176695048,0.03471796199146901,0.0003090093250941784
2744,TIC 219739347,0.7738866210937501,0.002525252525252486,0.08153508585421099,0.000409833090442813,0.0883696100888896,0.0004971954652235813,0.22311746903063526,0.0006267520059563087,0.20595422280791048,0.0006303753905727714
2745,TIC 156074324,6.183262500000001,0.009999999999999787,0.26912520529365197,0.009316436674938422,0.3624329954769715,0.014317159201789475,0.028435026819869983,0.0005790935122131298,0.042886776029773935,0.0007035357465904004
2746,TIC 399181042,7.961611230468751,0.009999999999999787,0.4877994059453581,0.4172757090540112,0.04859046571192602,0.0025415851745372317,0.013568718160667922,0.0004955120316629967,-0.0282482523401563,0.0011010266722640458
2747,TIC 138256097,0.46397734375,0.009393939393939399,0.2904268422046974,0.004195930121831441,0.28509079954077576,0.004182707057867402,0.24909068493192263,0.0017895603886983569,0.22247902281763265,0.0016931219990667943
2748,TIC 155968973,0.3419666015625,0.010000000000000009,0.34036880289423704,0.004933062193933469,0.25699154807079955,0.009846398233747522,0.10847318213038133,0.0008254113751749889,0.06121575108484095,0.0009254977433283498
2749,TIC 155988736,3.4228296875,0.009999999999999787,0.10759709300754206,0.0008453730993839896,0.38137732526439205,0.04393833666381322,0.09237061009965812,0.00040561793949045016,0.00290549290072078,0.00018547136371049481
2750,TIC 286036831,0.6317531249999999,0.010000000000000009,0.3101207436112411,0.005361626188650354,0.35592545466213904,0.20597722117660996,0.02216850458896468,0.0002544246987209365,0.015769432159115606,0.00032107927330921114
2751,TIC 72534221,8.859945922851562,0.009999999999999787,0.01969255829111905,0.00017569821013385702,0.019942982459056735,0.00024946571772388866,0.08444560356315554,0.0005634379652326276,0.04464318535950463,0.0004159382611748782
2752,TIC 88118399,0.2479515625,0.010000000000000009,0.2979080387915318,0.005441885467020399,0.30212636863764714,0.007475907849908055,0.09048944312140247,0.0008900942130755865,0.08972411240532976,0.0008735680793272163
2754,TIC 365203184,7.8723451416015635,0.009999999999999787,0.030410953094338215,0.0004131710296747614,0.028772331686553913,0.0013945205130919255,0.04461135630563115,0.00035108239081000253,0.014380903115920586,0.0002016229392281379
2755,TIC 66715008,0.39889284667968755,0.010000000000000009,0.2904069797664629,0.0030929777882494295,0.2979935149931692,0.0031029639936402875,0.2712504275418801,0.0014508172608318488,0.2597512229167714,0.0013912825630455646
2756,TIC 116484192,0.27617519531250007,0.008787878787878789,0.30066737536012333,0.0068864957135627795,0.31235302711308377,0.005197942435612571,0.1435442824029756,0.0015145706462511984,0.16459550821432595,0.0015352542780881855
